Date,Country,Sex,SexQF,AgeGroup,AgeGroupQF,Population,PopulationQF,Dose,DoseQF,NumberVaccinated,NumberVaccinatedQF,PercentCoverage,PercentCoverageQF,CumulativeNumberVaccinated,CumulativeNumberVaccinatedQF,CumulativePercentCoverage,CumulativePercentCoverageQF
20210429,S92000003,Male,,40 - 49,,328962,,Dose 2,,680,,0.206710806,,22601,,6.870398405,
20210429,S92000003,Male,,50 - 54,,189355,,Dose 1,,653,,0.344854902,,172009,,90.83942859,
20210429,S92000003,Male,,50 - 54,,189355,,Dose 2,,678,,0.358057617,,17360,,9.167964934,
20210429,S92000003,Male,,55 - 59,,193348,,Dose 1,,77,,0.039824565,,188175,,97.32451331,
20210429,S92000003,Male,,55 - 59,,193348,,Dose 2,,1064,,0.55030308,,21644,,11.19432319,
20210429,S92000003,Male,,60 - 64,,170701,,Dose 1,,39,,0.022846966,,173080,,101.3936649,
20210429,S92000003,Male,,60 - 64,,170701,,Dose 2,,1925,,1.127702825,,25100,,14.7040732,
20210429,S92000003,Male,,65 - 69,,144529,,Dose 1,,29,,0.020065177,,146783,,101.5595486,
20210429,S92000003,Male,,65 - 69,,144529,,Dose 2,,6842,,4.733998021,,75941,,52.54378014,
20210429,S92000003,Male,,70 - 74,,135910,,Dose 1,,18,,0.013244059,,136635,,100.5334412,
20210429,S92000003,Male,,70 - 74,,135910,,Dose 2,,4972,,3.658303289,,107790,,79.30983739,
20210429,S92000003,Male,,75 - 79,,89206,,Dose 1,,10,,0.011210008,,94511,,105.9469094,
20210429,S92000003,Male,,75 - 79,,89206,,Dose 2,,2238,,2.508799857,,82933,,92.9679618,
20210429,S92000003,Male,,80 years and over,d,106156,,Dose 1,,8,,0.007536079,,109956,,103.5796375,
20210429,S92000003,Male,,80 years and over,d,106156,,Dose 2,,488,,0.459700818,,103773,,97.75519047,
20210429,S92000003,Total,d,16 - 17,,110139,,Dose 1,,31,,0.028146252,,6123,,5.559338654,
20210429,S92000003,Total,d,16 - 17,,110139,,Dose 2,,27,,0.024514477,,655,,0.594703057,
20210429,S92000003,Total,d,18 - 29,,833947,,Dose 1,,379,,0.045446533,,158892,,19.05300936,
20210429,S92000003,Total,d,18 - 29,,833947,,Dose 2,,772,,0.09257183,,59767,,7.166762396,
20210429,S92000003,Total,d,18 years and over,d,4439078,,Dose 1,,7529,,0.169607292,,2800031,,63.07685965,
20210429,S92000003,Total,d,18 years and over,d,4439078,,Dose 2,,41344,,0.931364576,,1256802,,28.3122306,
20210429,S92000003,Total,d,30 - 39,,729735,,Dose 1,,476,,0.065229159,,194643,,26.67310736,
20210429,S92000003,Total,d,30 - 39,,729735,,Dose 2,,1078,,0.147724859,,72380,,9.918669106,
20210429,S92000003,Total,d,40 - 49,,674290,,Dose 1,,5222,,0.77444423,,277383,,41.13704786,
20210429,S92000003,Total,d,40 - 49,,674290,,Dose 2,,1691,,0.250782304,,88344,,13.10178113,
20210429,S92000003,Total,d,40 years and over,d,2875396,,Dose 1,,6674,,0.23210716,,2446496,,85.08379368,
20210429,S92000003,Total,d,40 years and over,d,2875396,,Dose 2,,39494,,1.373515161,,1124655,,39.11304739,
20210429,S92000003,Total,d,50 - 54,,393113,,Dose 1,,1110,,0.28236156,,356252,,90.62330678,
20210429,S92000003,Total,d,50 - 54,,393113,,Dose 2,,1515,,0.385385373,,64568,,16.42479389,
20210429,S92000003,Total,d,55 - 59,,399344,,Dose 1,,124,,0.031050924,,386159,,96.69833527,
20210429,S92000003,Total,d,55 - 59,,399344,,Dose 2,,2235,,0.559667855,,73912,,18.5083537,
20210429,S92000003,Total,d,60 - 64,,352569,,Dose 1,,77,,0.021839697,,353662,,100.3100102,
20210429,S92000003,Total,d,60 - 64,,352569,,Dose 2,,3794,,1.076101416,,69934,,19.83554992,
20210429,S92000003,Total,d,65 - 69,,300433,,Dose 1,,52,,0.017308352,,301306,,100.2905806,
20210429,S92000003,Total,d,65 - 69,,300433,,Dose 2,,13614,,4.531459593,,159375,,53.04843343,
20210429,S92000003,Total,d,70 - 74,,285830,,Dose 1,,41,,0.014344191,,285620,,99.92652976,
20210429,S92000003,Total,d,70 - 74,,285830,,Dose 2,,10427,,3.647972571,,224306,,78.4753175,
20210429,S92000003,Total,d,75 - 79,,198210,,Dose 1,,21,,0.010594824,,205969,,103.9145351,
20210429,S92000003,Total,d,75 - 79,,198210,,Dose 2,,4862,,2.452953938,,180497,,91.06351849,
20210429,S92000003,Total,d,80 years and over,d,271607,,Dose 1,,27,,0.009940834,,280145,,103.1435125,
20210429,S92000003,Total,d,80 years and over,d,271607,,Dose 2,,1356,,0.499250756,,263719,,97.09580386,
20210429,S92000003,Total,d,All vaccinations,d,,,Dose 1,,7560,,,z,2806282,,,z
20210429,S92000003,Total,d,All vaccinations,d,,,Dose 2,,41371,,,z,1257524,,,z
20210430,S92000003,Female,,16 - 17,,53579,,Dose 1,,22,,0.041060863,,3102,,5.789581739,
20210430,S92000003,Female,,16 - 17,,53579,,Dose 2,,17,,0.031728849,,414,,0.772690793,
20210430,S92000003,Female,,18 - 29,,413185,,Dose 1,,391,,0.094630734,,100920,,24.42489442,
20210430,S92000003,Female,,18 - 29,,413185,,Dose 2,,441,,0.106731851,,45557,,11.02581168,
20210430,S92000003,Female,,30 - 39,,370019,,Dose 1,,296,,0.079995892,,124456,,33.63502955,
20210430,S92000003,Female,,30 - 39,,370019,,Dose 2,,518,,0.139992811,,54243,,14.65951748,
20210430,S92000003,Female,,40 - 49,,345328,,Dose 1,,2761,,0.799529722,,169268,,49.01658713,
20210430,S92000003,Female,,40 - 49,,345328,,Dose 2,,916,,0.265255062,,66659,,19.30309735,
20210430,S92000003,Female,,50 - 54,,203758,,Dose 1,,702,,0.34452635,,184945,,90.76698829,
20210430,S92000003,Female,,50 - 54,,203758,,Dose 2,,766,,0.37593616,,47974,,23.54459702,
20210430,S92000003,Female,,55 - 59,,205996,,Dose 1,,64,,0.031068564,,198048,,96.14167265,
20210430,S92000003,Female,,55 - 59,,205996,,Dose 2,,1124,,0.545641663,,53392,,25.91894988,
20210430,S92000003,Female,,60 - 64,,181868,,Dose 1,,38,,0.020894275,,180620,,99.31378802,
20210430,S92000003,Female,,60 - 64,,181868,,Dose 2,,1380,,0.758792091,,46214,,25.41073746,
20210430,S92000003,Female,,65 - 69,,155904,,Dose 1,,31,,0.019884031,,154554,,99.13408251,
20210430,S92000003,Female,,65 - 69,,155904,,Dose 2,,7039,,4.514957923,,90473,,58.03122434,
20210430,S92000003,Female,,70 - 74,,149920,,Dose 1,,30,,0.020010672,,149015,,99.39634472,
20210430,S92000003,Female,,70 - 74,,149920,,Dose 2,,5142,,3.429829242,,121658,,81.14861259,
20210430,S92000003,Female,,75 - 79,,109004,,Dose 1,,9,,0.008256578,,111467,,102.2595501,
20210430,S92000003,Female,,75 - 79,,109004,,Dose 2,,1886,,1.730211735,,99450,,91.23518403,
20210430,S92000003,Female,,80 years and over,d,165451,,Dose 1,,16,,0.009670537,,170205,,102.8733583,
20210430,S92000003,Female,,80 years and over,d,165451,,Dose 2,,559,,0.337864383,,160505,,97.01059528,
20210430,S92000003,Male,,16 - 17,,56560,,Dose 1,,11,,0.019448373,,3054,,5.399575672,
20210430,S92000003,Male,,16 - 17,,56560,,Dose 2,,22,,0.038896747,,280,,0.495049505,
20210430,S92000003,Male,,18 - 29,,420762,,Dose 1,,364,,0.086509713,,58727,,13.95729652,
20210430,S92000003,Male,,18 - 29,,420762,,Dose 2,,311,,0.073913519,,14962,,3.55592948,
20210430,S92000003,Male,,30 - 39,,359716,,Dose 1,,316,,0.087847079,,70799,,19.68191573,
20210430,S92000003,Male,,30 - 39,,359716,,Dose 2,,359,,0.099800954,,19014,,5.285836604,
20210430,S92000003,Male,,40 - 49,,328962,,Dose 1,,3370,,1.024434433,,114246,,34.72923924,
20210430,S92000003,Male,,40 - 49,,328962,,Dose 2,,689,,0.209446684,,23290,,7.079845088,
20210430,S92000003,Male,,50 - 54,,189355,,Dose 1,,905,,0.477938264,,172914,,91.31736685,
20210430,S92000003,Male,,50 - 54,,189355,,Dose 2,,646,,0.341158142,,18006,,9.509123076,
20210430,S92000003,Male,,55 - 59,,193348,,Dose 1,,105,,0.054306225,,188280,,97.37881954,
20210430,S92000003,Male,,55 - 59,,193348,,Dose 2,,1065,,0.550820283,,22709,,11.74514347,
20210430,S92000003,Male,,60 - 64,,170701,,Dose 1,,59,,0.034563359,,173139,,101.4282283,
20210430,S92000003,Male,,60 - 64,,170701,,Dose 2,,1448,,0.848266853,,26548,,15.55234006,
20210430,S92000003,Male,,65 - 69,,144529,,Dose 1,,32,,0.022140885,,146815,,101.5816895,
20210430,S92000003,Male,,65 - 69,,144529,,Dose 2,,7019,,4.856464793,,82960,,57.40024493,
20210430,S92000003,Male,,70 - 74,,135910,,Dose 1,,19,,0.01397984,,136654,,100.5474211,
20210430,S92000003,Male,,70 - 74,,135910,,Dose 2,,4695,,3.454491943,,112485,,82.76432934,
20210430,S92000003,Male,,75 - 79,,89206,,Dose 1,,7,,0.007847006,,94518,,105.9547564,
20210430,S92000003,Male,,75 - 79,,89206,,Dose 2,,1694,,1.898975405,,84627,,94.8669372,
20210430,S92000003,Male,,80 years and over,d,106156,,Dose 1,,7,,0.006594069,,109963,,103.5862316,
20210430,S92000003,Male,,80 years and over,d,106156,,Dose 2,,301,,0.283544972,,104074,,98.03873545,
20210430,S92000003,Total,d,16 - 17,,110139,,Dose 1,,33,,0.029962139,,6156,,5.589300793,
20210430,S92000003,Total,d,16 - 17,,110139,,Dose 2,,39,,0.0354098,,694,,0.630112857,
20210430,S92000003,Total,d,18 - 29,,833947,,Dose 1,,755,,0.090533331,,159647,,19.1435427,
20210430,S92000003,Total,d,18 - 29,,833947,,Dose 2,,752,,0.090173596,,60519,,7.256935992,
20210430,S92000003,Total,d,18 years and over,d,4439078,,Dose 1,,9522,,0.214504003,,2809553,,63.29136366,
20210430,S92000003,Total,d,18 years and over,d,4439078,,Dose 2,,37998,,0.855988563,,1294800,,29.16821917,
20210430,S92000003,Total,d,30 - 39,,729735,,Dose 1,,612,,0.083866061,,195255,,26.75697342,
20210430,S92000003,Total,d,30 - 39,,729735,,Dose 2,,877,,0.120180614,,73257,,10.03884972,
20210430,S92000003,Total,d,40 - 49,,674290,,Dose 1,,6131,,0.909252695,,283514,,42.04630055,
20210430,S92000003,Total,d,40 - 49,,674290,,Dose 2,,1605,,0.238028148,,89949,,13.33980928,
20210430,S92000003,Total,d,40 years and over,d,2875396,,Dose 1,,8155,,0.283613109,,2454651,,85.36740679,
20210430,S92000003,Total,d,40 years and over,d,2875396,,Dose 2,,36369,,1.264834478,,1161024,,40.37788186,
20210430,S92000003,Total,d,50 - 54,,393113,,Dose 1,,1607,,0.408788313,,357859,,91.0320951,
20210430,S92000003,Total,d,50 - 54,,393113,,Dose 2,,1412,,0.359184255,,65980,,16.78397814,
20210430,S92000003,Total,d,55 - 59,,399344,,Dose 1,,169,,0.042319404,,386328,,96.74065467,
20210430,S92000003,Total,d,55 - 59,,399344,,Dose 2,,2189,,0.548148964,,76101,,19.05650266,
20210430,S92000003,Total,d,60 - 64,,352569,,Dose 1,,97,,0.027512345,,353759,,100.3375226,
20210430,S92000003,Total,d,60 - 64,,352569,,Dose 2,,2828,,0.802112494,,72762,,20.63766242,
20210430,S92000003,Total,d,65 - 69,,300433,,Dose 1,,63,,0.020969734,,301369,,100.3115503,
20210430,S92000003,Total,d,65 - 69,,300433,,Dose 2,,14058,,4.679246288,,173433,,57.72767972,
20210430,S92000003,Total,d,70 - 74,,285830,,Dose 1,,49,,0.017143057,,285669,,99.94367281,
20210430,S92000003,Total,d,70 - 74,,285830,,Dose 2,,9837,,3.44155617,,234143,,81.91687367,
20210430,S92000003,Total,d,75 - 79,,198210,,Dose 1,,16,,0.008072247,,205985,,103.9226073,
20210430,S92000003,Total,d,75 - 79,,198210,,Dose 2,,3580,,1.806165178,,184077,,92.86968367,
20210430,S92000003,Total,d,80 years and over,d,271607,,Dose 1,,23,,0.008468118,,280168,,103.1519806,
20210430,S92000003,Total,d,80 years and over,d,271607,,Dose 2,,860,,0.31663396,,264579,,97.41243782,
20210430,S92000003,Total,d,All vaccinations,d,,,Dose 1,,9555,,,z,2815837,,,z
20210430,S92000003,Total,d,All vaccinations,d,,,Dose 2,,38040,,,z,1295564,,,z
20210501,S92000003,Female,,16 - 17,,53579,,Dose 1,,7,,0.01306482,,3109,,5.802646559,
20210501,S92000003,Female,,16 - 17,,53579,,Dose 2,,12,,0.022396835,,426,,0.795087628,
20210501,S92000003,Female,,18 - 29,,413185,,Dose 1,,171,,0.04138582,,101091,,24.46628024,
20210501,S92000003,Female,,18 - 29,,413185,,Dose 2,,256,,0.061957719,,45813,,11.0877694,
20210501,S92000003,Female,,30 - 39,,370019,,Dose 1,,265,,0.071617944,,124721,,33.7066475,
20210501,S92000003,Female,,30 - 39,,370019,,Dose 2,,404,,0.109183582,,54647,,14.76870107,
20210501,S92000003,Female,,40 - 49,,345328,,Dose 1,,1608,,0.465644257,,170876,,49.48223139,
20210501,S92000003,Female,,40 - 49,,345328,,Dose 2,,744,,0.215447343,,67403,,19.51854469,
20210501,S92000003,Female,,50 - 54,,203758,,Dose 1,,621,,0.30477331,,185566,,91.0717616,
20210501,S92000003,Female,,50 - 54,,203758,,Dose 2,,623,,0.305754866,,48597,,23.85035189,
20210501,S92000003,Female,,55 - 59,,205996,,Dose 1,,81,,0.039321152,,198129,,96.18099381,
20210501,S92000003,Female,,55 - 59,,205996,,Dose 2,,878,,0.426221868,,54270,,26.34517175,
20210501,S92000003,Female,,60 - 64,,181868,,Dose 1,,45,,0.02474322,,180665,,99.33853124,
20210501,S92000003,Female,,60 - 64,,181868,,Dose 2,,1088,,0.598236083,,47302,,26.00897354,
20210501,S92000003,Female,,65 - 69,,155904,,Dose 1,,32,,0.020525452,,154586,,99.15460796,
20210501,S92000003,Female,,65 - 69,,155904,,Dose 2,,6322,,4.055059524,,96795,,62.08628387,
20210501,S92000003,Female,,70 - 74,,149920,,Dose 1,,13,,0.008671291,,149028,,99.40501601,
20210501,S92000003,Female,,70 - 74,,149920,,Dose 2,,3459,,2.307230523,,125117,,83.45584312,
20210501,S92000003,Female,,75 - 79,,109004,,Dose 1,,6,,0.005504385,,111473,,102.2650545,
20210501,S92000003,Female,,75 - 79,,109004,,Dose 2,,1434,,1.315548053,,100884,,92.55073208,
20210501,S92000003,Female,,80 years and over,d,165451,,Dose 1,,7,,0.00423086,,170212,,102.8775891,
20210501,S92000003,Female,,80 years and over,d,165451,,Dose 2,,326,,0.197037189,,160831,,97.20763247,
20210501,S92000003,Male,,16 - 17,,56560,,Dose 1,,5,,0.00884017,,3059,,5.408415842,
20210501,S92000003,Male,,16 - 17,,56560,,Dose 2,,12,,0.021216407,,292,,0.516265912,
20210501,S92000003,Male,,18 - 29,,420762,,Dose 1,,147,,0.034936615,,58874,,13.99223314,
20210501,S92000003,Male,,18 - 29,,420762,,Dose 2,,219,,0.052048426,,15181,,3.607977907,
20210501,S92000003,Male,,30 - 39,,359716,,Dose 1,,266,,0.073947225,,71065,,19.75586296,
20210501,S92000003,Male,,30 - 39,,359716,,Dose 2,,287,,0.079785164,,19301,,5.365621768,
20210501,S92000003,Male,,40 - 49,,328962,,Dose 1,,1995,,0.606453025,,116241,,35.33569227,
20210501,S92000003,Male,,40 - 49,,328962,,Dose 2,,549,,0.166888577,,23839,,7.246733665,
20210501,S92000003,Male,,50 - 54,,189355,,Dose 1,,787,,0.415621452,,173701,,91.7329883,
20210501,S92000003,Male,,50 - 54,,189355,,Dose 2,,554,,0.292572153,,18560,,9.801695229,
20210501,S92000003,Male,,55 - 59,,193348,,Dose 1,,135,,0.069822289,,188415,,97.44864183,
20210501,S92000003,Male,,55 - 59,,193348,,Dose 2,,879,,0.454620684,,23588,,12.19976416,
20210501,S92000003,Male,,60 - 64,,170701,,Dose 1,,75,,0.043936474,,173214,,101.4721648,
20210501,S92000003,Male,,60 - 64,,170701,,Dose 2,,1225,,0.717629071,,27773,,16.26996913,
20210501,S92000003,Male,,65 - 69,,144529,,Dose 1,,34,,0.023524691,,146849,,101.6052142,
20210501,S92000003,Male,,65 - 69,,144529,,Dose 2,,6287,,4.349992043,,89247,,61.75023698,
20210501,S92000003,Male,,70 - 74,,135910,,Dose 1,,14,,0.010300934,,136668,,100.557722,
20210501,S92000003,Male,,70 - 74,,135910,,Dose 2,,3175,,2.336104775,,115660,,85.10043411,
20210501,S92000003,Male,,75 - 79,,89206,,Dose 1,,3,,0.003363002,,94521,,105.9581194,
20210501,S92000003,Male,,75 - 79,,89206,,Dose 2,,1288,,1.443849068,,85915,,96.31078627,
20210501,S92000003,Male,,80 years and over,d,106156,,Dose 1,,5,,0.004710049,,109968,,103.5909416,
20210501,S92000003,Male,,80 years and over,d,106156,,Dose 2,,200,,0.188401974,,104274,,98.22713742,
20210501,S92000003,Total,d,16 - 17,,110139,,Dose 1,,12,,0.010895323,,6168,,5.600196116,
20210501,S92000003,Total,d,16 - 17,,110139,,Dose 2,,24,,0.021790646,,718,,0.651903504,
20210501,S92000003,Total,d,18 - 29,,833947,,Dose 1,,318,,0.03813192,,159965,,19.18167461,
20210501,S92000003,Total,d,18 - 29,,833947,,Dose 2,,475,,0.056958056,,60994,,7.313894048,
20210501,S92000003,Total,d,18 years and over,d,4439078,,Dose 1,,6310,,0.142146635,,2815863,,63.43351029,
20210501,S92000003,Total,d,18 years and over,d,4439078,,Dose 2,,30197,,0.680253873,,1324997,,29.84847304,
20210501,S92000003,Total,d,30 - 39,,729735,,Dose 1,,531,,0.072766141,,195786,,26.82973956,
20210501,S92000003,Total,d,30 - 39,,729735,,Dose 2,,691,,0.094691909,,73948,,10.13354163,
20210501,S92000003,Total,d,40 - 49,,674290,,Dose 1,,3603,,0.534339824,,287117,,42.58064038,
20210501,S92000003,Total,d,40 - 49,,674290,,Dose 2,,1293,,0.191757256,,91242,,13.53156654,
20210501,S92000003,Total,d,40 years and over,d,2875396,,Dose 1,,5461,,0.189921666,,2460112,,85.55732845,
20210501,S92000003,Total,d,40 years and over,d,2875396,,Dose 2,,29031,,1.009634847,,1190055,,41.38751671,
20210501,S92000003,Total,d,50 - 54,,393113,,Dose 1,,1408,,0.358166736,,359267,,91.39026183,
20210501,S92000003,Total,d,50 - 54,,393113,,Dose 2,,1177,,0.299405006,,67157,,17.08338315,
20210501,S92000003,Total,d,55 - 59,,399344,,Dose 1,,216,,0.054088705,,386544,,96.79474338,
20210501,S92000003,Total,d,55 - 59,,399344,,Dose 2,,1757,,0.439971553,,77858,,19.49647422,
20210501,S92000003,Total,d,60 - 64,,352569,,Dose 1,,120,,0.034035891,,353879,,100.3715585,
20210501,S92000003,Total,d,60 - 64,,352569,,Dose 2,,2313,,0.656041796,,75075,,21.29370421,
20210501,S92000003,Total,d,65 - 69,,300433,,Dose 1,,66,,0.021968292,,301435,,100.3335186,
20210501,S92000003,Total,d,65 - 69,,300433,,Dose 2,,12609,,4.196942413,,186042,,61.92462213,
20210501,S92000003,Total,d,70 - 74,,285830,,Dose 1,,27,,0.009446174,,285696,,99.95311899,
20210501,S92000003,Total,d,70 - 74,,285830,,Dose 2,,6634,,2.320960011,,240777,,84.23783368,
20210501,S92000003,Total,d,75 - 79,,198210,,Dose 1,,9,,0.004540639,,205994,,103.927148,
20210501,S92000003,Total,d,75 - 79,,198210,,Dose 2,,2722,,1.373290954,,186799,,94.24297462,
20210501,S92000003,Total,d,80 years and over,d,271607,,Dose 1,,12,,0.004418148,,280180,,103.1563988,
20210501,S92000003,Total,d,80 years and over,d,271607,,Dose 2,,526,,0.193662166,,265105,,97.60609999,
20210501,S92000003,Total,d,All vaccinations,d,,,Dose 1,,6322,,,z,2822159,,,z
20210501,S92000003,Total,d,All vaccinations,d,,,Dose 2,,30221,,,z,1325785,,,z
20210502,S92000003,Female,,16 - 17,,53579,,Dose 1,,70,,0.130648202,,3179,,5.933294761,
20210502,S92000003,Female,,16 - 17,,53579,,Dose 2,,98,,0.182907482,,524,,0.97799511,
20210502,S92000003,Female,,18 - 29,,413185,,Dose 1,,281,,0.068008277,,101372,,24.53428851,
20210502,S92000003,Female,,18 - 29,,413185,,Dose 2,,191,,0.046226267,,46004,,11.13399567,
20210502,S92000003,Female,,30 - 39,,370019,,Dose 1,,690,,0.186476911,,125411,,33.89312441,
20210502,S92000003,Female,,30 - 39,,370019,,Dose 2,,233,,0.062969739,,54880,,14.83167081,
20210502,S92000003,Female,,40 - 49,,345328,,Dose 1,,1514,,0.438423759,,172390,,49.92065515,
20210502,S92000003,Female,,40 - 49,,345328,,Dose 2,,483,,0.139867025,,67886,,19.65841171,
20210502,S92000003,Female,,50 - 54,,203758,,Dose 1,,378,,0.185514188,,185944,,91.25727579,
20210502,S92000003,Female,,50 - 54,,203758,,Dose 2,,402,,0.197292867,,48999,,24.04764476,
20210502,S92000003,Female,,55 - 59,,205996,,Dose 1,,44,,0.021359638,,198173,,96.20235344,
20210502,S92000003,Female,,55 - 59,,205996,,Dose 2,,592,,0.287384221,,54862,,26.63255597,
20210502,S92000003,Female,,60 - 64,,181868,,Dose 1,,26,,0.014296083,,180691,,99.35282733,
20210502,S92000003,Female,,60 - 64,,181868,,Dose 2,,820,,0.45087646,,48122,,26.45985,
20210502,S92000003,Female,,65 - 69,,155904,,Dose 1,,16,,0.010262726,,154602,,99.16487069,
20210502,S92000003,Female,,65 - 69,,155904,,Dose 2,,6543,,4.196813424,,103338,,66.28309729,
20210502,S92000003,Female,,70 - 74,,149920,,Dose 1,,13,,0.008671291,,149041,,99.4136873,
20210502,S92000003,Female,,70 - 74,,149920,,Dose 2,,3019,,2.013740662,,128136,,85.46958378,
20210502,S92000003,Female,,75 - 79,,109004,,Dose 1,,3,,0.002752193,,111476,,102.2678067,
20210502,S92000003,Female,,75 - 79,,109004,,Dose 2,,672,,0.616491138,,101556,,93.16722322,
20210502,S92000003,Female,,80 years and over,d,165451,,Dose 1,,5,,0.003022043,,170217,,102.8806112,
20210502,S92000003,Female,,80 years and over,d,165451,,Dose 2,,100,,0.060440856,,160931,,97.26807333,
20210502,S92000003,Male,,16 - 17,,56560,,Dose 1,,45,,0.079561528,,3104,,5.487977369,
20210502,S92000003,Male,,16 - 17,,56560,,Dose 2,,71,,0.12553041,,363,,0.641796322,
20210502,S92000003,Male,,18 - 29,,420762,,Dose 1,,273,,0.064882285,,59147,,14.05711542,
20210502,S92000003,Male,,18 - 29,,420762,,Dose 2,,150,,0.035649607,,15331,,3.643627514,
20210502,S92000003,Male,,30 - 39,,359716,,Dose 1,,661,,0.183756074,,71726,,19.93961903,
20210502,S92000003,Male,,30 - 39,,359716,,Dose 2,,177,,0.049205484,,19478,,5.414827253,
20210502,S92000003,Male,,40 - 49,,328962,,Dose 1,,1705,,0.518296946,,117946,,35.85398921,
20210502,S92000003,Male,,40 - 49,,328962,,Dose 2,,408,,0.124026483,,24247,,7.370760149,
20210502,S92000003,Male,,50 - 54,,189355,,Dose 1,,529,,0.279369438,,174230,,92.01235774,
20210502,S92000003,Male,,50 - 54,,189355,,Dose 2,,373,,0.1969845,,18933,,9.998679729,
20210502,S92000003,Male,,55 - 59,,193348,,Dose 1,,65,,0.033618139,,188480,,97.48225997,
20210502,S92000003,Male,,55 - 59,,193348,,Dose 2,,650,,0.336181393,,24238,,12.53594555,
20210502,S92000003,Male,,60 - 64,,170701,,Dose 1,,42,,0.024604425,,173256,,101.4967692,
20210502,S92000003,Male,,60 - 64,,170701,,Dose 2,,890,,0.521379488,,28663,,16.79134862,
20210502,S92000003,Male,,65 - 69,,144529,,Dose 1,,15,,0.01037854,,146864,,101.6155927,
20210502,S92000003,Male,,65 - 69,,144529,,Dose 2,,6494,,4.493215894,,95741,,66.24345287,
20210502,S92000003,Male,,70 - 74,,135910,,Dose 1,,9,,0.006622029,,136677,,100.5643441,
20210502,S92000003,Male,,70 - 74,,135910,,Dose 2,,2651,,1.950555515,,118311,,87.05098963,
20210502,S92000003,Male,,75 - 79,,89206,,Dose 1,,3,,0.003363002,,94524,,105.9614824,
20210502,S92000003,Male,,75 - 79,,89206,,Dose 2,,556,,0.623276461,,86471,,96.93406273,
